amt,lat,long,city_pop,merch_lat,merch_long,age,trans_hour,trans_day,trans_month,trans_dayofweek,merchant,category,gender,street,city,state,zip,job,is_fraud
4.6424737,43.440063,-73.230034,8.142698,43.71296,-73.28939,40.0,2.0,17.0,2.0,4.0,"fraud_Schaefer, McGlynn and Bosco",misc_pos,F,37910 Ward Lights,East Troy,VT,4210,Public house manager,1
4.641453,37.659206,-108.101555,5.428621,37.66315,-107.05229,65.0,3.0,3.0,4.0,2.0,fraud_Bartoletti-Wunsch,shopping_net,M,062 Carl Dam,Bridgeport,NM,55080,Personnel officer,1
4.5005727,34.80718,-97.646706,7.230817,34.73877,-97.86717,51.0,8.0,28.0,4.0,1.0,fraud_Corwin-Gorczany,entertainment,M,3495 Williams Stream,Irvington,OK,1843,Network engineer,1
4.432043,43.862366,-84.37111,6.496441,43.64535,-83.92238,60.0,7.0,20.0,12.0,4.0,fraud_Ernser-Lynch,kids_pets,M,055 Stephanie Turnpike Suite 559,Rossville,MI,80436,"Scientist, marine",1
4.685912,44.925694,-73.403564,6.4844704,45.067036,-73.84422,55.0,23.0,24.0,5.0,6.0,fraud_Emmerich-Rau,food_dining,F,24255 Bryan Square,North Prairie,VT,76050,Minerals surveyor,1
4.4271255,42.15738,-89.30718,11.425416,41.94378,-89.799835,71.0,23.0,9.0,8.0,6.0,"fraud_Eichmann, Hayes and Treutel",grocery_pos,F,5572 Kelly Plains Apt. 952,Bay City,IN,67851,Media buyer,1
4.4944615,39.485504,-104.08943,8.24333,39.54088,-104.30124,18.0,3.0,20.0,8.0,3.0,fraud_Breitenberg-Hermiston,home,F,007 Tonya Isle Suite 299,Remer,CO,57641,Clinical research associate,1
4.539278,42.36419,-75.69037,8.740092,41.95111,-76.16425,78.0,2.0,19.0,6.0,4.0,fraud_Huel-Langworth,entertainment,M,071 Wise Trace,Union,NY,94015,Ship broker,1
4.6830015,42.450996,-96.54674,6.6630297,41.98398,-96.18028,67.0,22.0,25.0,2.0,0.0,fraud_Douglas-White,misc_net,M,383 Contreras Hills Suite 658,Orr,MO,47987,Mental health nurse,1
4.422826,41.748383,-98.9447,4.166849,41.3726,-97.869156,58.0,23.0,24.0,10.0,5.0,fraud_Waelchi-Wolf,kids_pets,F,053 Kim Valley Suite 928,Gregory,NE,79772,Museum education officer,1
4.5324907,19.895592,-112.16872,4.2844167,28.14586,-93.4175,64.0,23.0,31.0,1.0,1.0,fraud_Kilback and Sons,shopping_pos,M,030 Seth Divide Suite 355,Tryon,WA,4286,Herbalist,1
4.5949135,39.8679,-71.03483,10.277428,39.453094,-70.89731,45.0,23.0,5.0,11.0,1.0,fraud_Howe Ltd,grocery_pos,M,835 Reese Views Suite 884,Laredo,CT,16041,"Engineer, petroleum",1
4.62741,30.35151,-89.59621,8.955892,30.637245,-90.06806,68.0,4.0,12.0,9.0,3.0,fraud_Bruen-Yost,travel,M,87198 Macias Drive Suite 389,Grand Bay,MS,40056,Glass blower/designer,1
4.3934426,42.616177,-74.67883,7.5232663,43.07901,-74.12507,55.0,14.0,11.0,10.0,4.0,fraud_Treutel-King,gas_transport,F,2918 David Spurs,Haines City,NY,61335,Museum/gallery conservator,1
4.5007634,35.057816,-87.5241,11.963482,35.07947,-87.32266,53.0,13.0,7.0,11.0,1.0,fraud_Dare-Marvin,food_dining,F,024 Williams Parkway,Union,AL,24236,Osteopath,1
4.374484,41.654,-99.32,8.8435335,41.056007,-100.62403,50.0,22.0,13.0,8.0,3.0,"fraud_Koss, McLaughlin and Mayer",grocery_pos,M,5939 Garcia Forges Suite 297,Kirtland Afb,SD,42211,Solicitor,1
4.5868173,42.333164,-97.58977,8.511524,41.786736,-97.46105,33.0,23.0,25.0,5.0,4.0,fraud_Rutherford-Mertz,shopping_net,F,24191 Elizabeth Mill,Georgetown,SD,70466,Multimedia programmer,1
4.5848823,41.467888,-71.92678,9.9107485,41.59399,-73.29565,26.0,15.0,3.0,2.0,0.0,fraud_Pacocha-Weissnat,misc_net,M,350 Stacy Glens,Dayton,CT,21619,"Teacher, special educational needs",1
4.4256563,45.77194,-96.517494,6.2062526,45.903446,-96.03214,65.0,3.0,20.0,5.0,0.0,fraud_Kub-Heaney,personal_care,M,00821 Joanna Meadow,Rhame,MN,62266,Water engineer,1
4.575458,39.546913,-103.61896,12.26177,39.889183,-103.901665,22.0,22.0,23.0,5.0,3.0,fraud_Kihn-Schuster,kids_pets,M,7600 Stephen Course Suite 031,Albuquerque,CO,84325,Air cabin crew,1
4.7117124,38.441196,-74.47732,11.605593,38.38378,-74.937546,63.0,1.0,26.0,1.0,1.0,"fraud_Okuneva, Schneider and Rau",grocery_pos,M,07712 Marcus Divide Apt. 831,Glendale,NJ,1535,Rural practice surveyor,1
4.5916038,47.029823,-98.738304,7.2542014,46.725777,-99.036934,48.0,22.0,26.0,10.0,5.0,fraud_Ratke and Sons,grocery_net,F,537 Brian Island,Oaks,ND,57374,Multimedia programmer,1
4.5825067,32.430183,-80.34182,8.700575,32.695312,-79.3311,48.0,22.0,29.0,9.0,5.0,"fraud_Roob, Conn and Tremblay",health_fitness,F,209 Austin Stream Apt. 231,Cottekill,SC,26041,Logistics and distribution manager,1
4.5989475,27.832634,-81.98937,9.158401,27.33638,-82.01562,39.0,22.0,14.0,9.0,6.0,fraud_Champlin and Sons,misc_pos,M,31493 Garcia Summit,Sebring,FL,15923,Immunologist,1
4.608875,34.660286,-108.52431,7.073627,34.90206,-108.99432,72.0,10.0,29.0,4.0,0.0,fraud_McGlynn-Jaskolski,travel,M,23656 Harris Gardens Suite 698,Bridgeport,AZ,73044,Data scientist,1
4.6391797,40.726093,-75.74856,9.998997,40.47608,-75.86372,47.0,0.0,7.0,8.0,5.0,fraud_Kuhn LLC,misc_pos,F,030 Seth Divide Suite 355,Ridgeland,NJ,7005,Operational researcher,1
4.41366,35.177628,-112.655876,12.559296,35.667755,-112.71496,66.0,6.0,27.0,10.0,5.0,"fraud_Reilly, Heaney and Cole",misc_pos,M,030 Seth Divide Suite 355,Boulder,NV,4616,"Lecturer, higher education",1
4.598442,41.140747,-72.26972,6.99733,40.89986,-71.41022,28.0,22.0,7.0,9.0,5.0,fraud_Waters-Cruickshank,grocery_pos,M,0043 Henry Plaza,Alder,CT,60963,Broadcast engineer,1
4.42243,31.599974,-110.17558,6.473422,31.362944,-110.99299,41.0,22.0,20.0,5.0,0.0,"fraud_Eichmann, Bogan and Rodriguez",shopping_pos,F,2161 Blankenship Freeway,Cressona,AZ,44233,Visual merchandiser,1
4.477683,27.101461,-83.2772,14.744445,27.0432,-82.42306,54.0,4.0,25.0,9.0,5.0,fraud_Howe Ltd,entertainment,M,36366 Smith Road,Columbia,FL,80824,Clinical biochemist,1
4.6183643,39.98015,-87.06842,7.930552,39.67147,-85.952934,55.0,7.0,25.0,8.0,2.0,fraud_Kilback Group,gas_transport,M,14017 Thomas Plaza,Ruckersville,IN,71232,TEFL teacher,1
4.3726726,33.759686,-111.73618,7.2042193,33.528946,-111.89489,51.0,3.0,16.0,6.0,6.0,"fraud_Rowe, Batz and Goodwin",grocery_pos,F,594 Berry Lights Apt. 392,Hancock,AZ,29911,Research scientist (physical sciences),1
4.5793133,51.208447,-128.41682,5.2135425,50.9856,-127.45556,70.0,23.0,14.0,3.0,4.0,fraud_Abshire PLC,misc_pos,M,50932 Neal Valley,Sea Island,AK,25832,Trade mark attorney,1
4.4367547,43.54926,-83.713234,8.0744095,43.51308,-83.65585,34.0,2.0,15.0,11.0,4.0,"fraud_Douglas, DuBuque and McKenzie",entertainment,M,9579 Porter Tunnel,Battle Creek,MI,43102,Sales executive,1
4.4093933,43.24833,-105.302216,6.605029,43.86969,-104.47055,62.0,21.0,25.0,9.0,4.0,"fraud_Schiller, Blanda and Johnson",grocery_net,M,324 Donna Ridge Suite 651,Tekoa,CO,85253,Community education officer,1
4.635287,35.118965,-90.98516,9.808613,35.075718,-91.37382,38.0,2.0,10.0,6.0,0.0,fraud_Cruickshank-Mills,travel,F,933 Martin Rapids,El Paso,AR,68117,Land/geomatics surveyor,1
4.615543,42.41631,-74.34504,5.226743,42.468826,-74.70847,64.0,14.0,15.0,8.0,4.0,fraud_Hilpert-Conroy,gas_transport,F,72030 Shelton Crossing Apt. 742,Mount Saint Joseph,NY,93427,Arboriculturist,1
4.423479,34.600754,-89.70097,7.7606363,35.345127,-90.53108,45.0,22.0,14.0,6.0,6.0,fraud_Hickle Group,home,F,7320 Jennifer Forges,Dublin,AL,40077,Theme park manager,1
4.5997233,38.43942,-75.897644,7.0574207,38.607197,-75.78678,44.0,21.0,18.0,10.0,3.0,"fraud_Moore, Dibbert and Koepp",grocery_net,F,61107 Edwards Dam Apt. 463,De Witt,MD,68961,Chemical engineer,1
4.473856,43.530605,-89.52806,6.939351,42.757763,-88.56875,83.0,22.0,14.0,2.0,0.0,fraud_Stark-Koss,shopping_pos,M,8840 Miller Port Suite 645,Whittemore,WI,39562,Administrator,1
4.4229302,38.70259,-104.79597,8.839318,38.349606,-103.79118,57.0,4.0,29.0,2.0,4.0,fraud_Altenwerth-Kilback,shopping_pos,M,18316 Cannon Place,Fordoche,CO,63353,"Teacher, secondary school",1
4.489905,30.271694,-90.35249,10.116166,30.00024,-90.230286,40.0,2.0,28.0,3.0,6.0,fraud_Hackett-Lueilwitz,home,F,6778 Campos Field,Pecos,LA,23850,Fine artist,1
4.398873,39.92001,-111.29043,6.069318,40.43333,-110.17441,59.0,14.0,19.0,12.0,5.0,fraud_Abbott-Steuber,health_fitness,F,0423 Kirby Field Suite 623,Creola,UT,53926,"Lecturer, higher education",1
4.6050625,42.18882,-105.789566,8.860223,42.212154,-106.65151,59.0,8.0,12.0,7.0,6.0,"fraud_Bins, Balistreri and Beatty",gas_transport,F,5097 Jodi Vista Suite 811,Huntsville,WY,55040,"Designer, furniture",1
4.405369,28.640568,-83.48133,10.975682,28.462236,-83.79027,44.0,2.0,17.0,5.0,0.0,fraud_Ledner-Pfannerstill,health_fitness,M,3531 Hamilton Highway,West Harrison,GA,35229,"Conservation officer, historic buildings",1
4.3811717,33.533302,-84.710846,6.7367845,33.45864,-85.49555,37.0,23.0,29.0,6.0,0.0,"fraud_Kovacek, Dibbert and Ondricka",entertainment,F,615 Clarke Spring Apt. 172,Manistique,GA,23303,Land/geomatics surveyor,1
4.715846,38.30408,-92.95783,7.8616242,37.939064,-93.044624,51.0,23.0,25.0,3.0,1.0,"fraud_Quitzon, Green and Bashirian",misc_net,M,312 Eric Expressway Apt. 014,Belfast,MO,25213,Animator,1
4.4220004,40.404278,-77.33656,8.649124,40.834885,-76.63977,53.0,2.0,8.0,10.0,3.0,fraud_Pacocha-Bauch,grocery_net,M,69608 Perez Mountain Apt. 006,Ruth,PA,37663,Pathologist,1
4.706059,43.731907,-72.82505,8.449609,43.806084,-73.40678,54.0,22.0,21.0,2.0,4.0,fraud_Kuphal-Predovic,grocery_pos,F,35737 Kirby Fall Suite 409,Florence,VT,87417,Nature conservation officer,1
4.4863067,40.009514,-86.4522,7.201041,39.95415,-86.58133,34.0,22.0,16.0,10.0,3.0,"fraud_Baumbach, Strosin and Nicolas",food_dining,M,526 Stacy Walks,Waupaca,IN,52658,Learning mentor,1
4.5796547,38.099056,-97.56649,8.71124,38.101585,-97.15711,72.0,22.0,8.0,11.0,4.0,fraud_Stamm-Witting,personal_care,F,672 Randall Burg Suite 551,Baton Rouge,KS,28117,Homeopath,1
4.5876675,33.4576,-87.4359,8.975801,33.344547,-87.77983,84.0,3.0,19.0,6.0,3.0,fraud_Kling Inc,shopping_pos,F,9047 Rodriguez Turnpike,Bristow,AL,79413,Telecommunications researcher,1
4.426567,47.677464,-101.860146,7.3089833,47.450207,-101.35157,70.0,1.0,25.0,9.0,2.0,fraud_Howe Ltd,health_fitness,F,265 Christian Summit Suite 231,Collegeville,ND,52576,"Sales professional, IT",1
4.685621,48.022488,-108.863815,2.5138876,48.124382,-107.26228,65.0,2.0,28.0,2.0,3.0,fraud_Schiller Ltd,misc_net,F,337 Michael Harbors Suite 722,Fort Washakie,MT,14532,Fitness centre manager,1
4.5880084,43.107056,-106.40859,3.9660194,42.94355,-105.43543,47.0,22.0,25.0,5.0,0.0,fraud_Corwin-Collins,personal_care,F,39218 Baker Shoals,Rock Glen,WY,64470,Emergency planning/management officer,1
4.3957324,46.60947,-100.861664,8.339924,46.87805,-101.404465,44.0,21.0,12.0,5.0,6.0,fraud_Little-Gleichner,gas_transport,M,9431 Amanda Mills,Huslia,SD,7208,Podiatrist,1
4.67185,44.147865,-85.64125,8.208668,44.168045,-85.52006,68.0,22.0,14.0,6.0,6.0,"fraud_Schumm, Bauch and Ondricka",food_dining,M,14601 Downs Skyway Apt. 440,Brownville,MI,33762,Aid worker,1
4.3788495,31.967464,-83.33537,9.98798,31.922598,-83.3582,41.0,22.0,13.0,2.0,2.0,fraud_O'Keefe-Wisoky,personal_care,M,639 Cruz Islands,Norwalk,GA,75490,"Programmer, multimedia",1
4.585688,40.501514,-108.83773,6.531719,39.868416,-109.18974,47.0,2.0,11.0,11.0,3.0,fraud_Mosciski Group,shopping_net,M,2497 John Motorway Suite 922,Manderson,UT,41254,Geoscientist,1
4.478635,38.752827,-98.16104,9.0316725,38.124756,-98.02343,70.0,23.0,4.0,9.0,3.0,"fraud_Cremin, Hamill and Reichel",shopping_pos,M,62130 Miller Square Suite 785,Wappapello,KS,44483,Special educational needs teacher,1
4.51512,39.57451,-78.49551,6.137812,39.785446,-78.12109,30.0,22.0,5.0,7.0,6.0,"fraud_Schneider, Hayes and Nikolaus",misc_net,M,50614 Kevin Point,Norwich,DE,99116,"Teacher, English as a foreign language",1
4.5868244,37.919907,-76.98471,9.755337,38.0268,-76.62684,54.0,23.0,18.0,6.0,4.0,fraud_Beer-Jast,shopping_net,F,5097 Martin Ridges,Huntington Beach,MD,94558,"Investment banker, corporate",1
4.46455,40.312263,-106.66293,7.035132,40.5271,-106.17826,26.0,15.0,3.0,7.0,1.0,fraud_Baumbach Ltd,grocery_pos,F,47144 Roberts Keys,New Ellenton,WY,75048,Medical sales representative,1
4.4726386,43.876076,-85.26368,8.508978,43.86767,-85.336815,54.0,22.0,27.0,2.0,1.0,fraud_Corwin-Gorczany,entertainment,M,03090 Fisher Forges Apt. 200,Plymouth,MI,30803,Chief Financial Officer,1
4.5978208,47.69788,-100.28443,7.8396606,48.65768,-99.39976,71.0,21.0,24.0,7.0,3.0,fraud_Emard Inc,grocery_net,F,384 Newman Forks Apt. 370,Crownpoint,ND,22853,Television floor manager,1
4.5094733,43.102615,-73.71781,6.5176063,43.441395,-73.022766,54.0,14.0,28.0,1.0,0.0,fraud_Swift PLC,shopping_net,F,493 Fitzgerald Fields Suite 454,Plymouth,VT,54981,Purchasing manager,1
4.6423535,41.12869,-100.39953,7.809509,41.1476,-100.15121,82.0,1.0,13.0,10.0,3.0,"fraud_Cole, Hills and Jewess",misc_pos,F,646 Louis Fort Apt. 665,Achille,SD,12575,"Engineer, structural",1
4.420445,34.97842,-92.16504,6.910962,35.201126,-92.48399,42.0,3.0,9.0,4.0,3.0,fraud_Bahringer Group,home,F,66035 Benjamin Villages,Wauchula,AR,38949,"Lecturer, further education",1
4.470647,36.647945,-111.789024,9.094325,37.006054,-110.890305,66.0,3.0,25.0,2.0,0.0,fraud_Kilback LLC,shopping_net,F,199 Patterson Fords Apt. 132,Montandon,NV,29127,Optometrist,1
4.423079,43.26377,-86.1986,6.217791,42.933914,-86.021996,44.0,21.0,9.0,11.0,2.0,"fraud_Schmeler, Bashirian and Price",travel,F,2497 John Motorway Suite 922,Kaktovik,KY,48088,"Radiographer, diagnostic",1
4.677693,30.894869,-91.16115,9.148324,30.422035,-91.757164,60.0,23.0,16.0,3.0,1.0,"fraud_Becker, Harris and Harvey",entertainment,M,542 Steve Curve Suite 011,Cuthbert,LA,87417,Tourist information centre manager,1
4.388916,35.50161,-97.436844,12.599,35.64841,-97.87586,55.0,20.0,19.0,9.0,2.0,"fraud_Pouros, Walker and Spencer",gas_transport,F,425 Caleb Point Apt. 050,Saint Petersburg,OK,22853,Tourism officer,1
4.509972,38.326782,-92.06173,7.911172,38.638916,-93.02059,76.0,2.0,16.0,6.0,6.0,"fraud_Turcotte, Batz and Buckridge",shopping_pos,M,7178 Willis Drive,Fullerton,MO,7640,Fine artist,1
4.4261947,42.848904,-72.087616,9.481181,43.013756,-71.91055,53.0,22.0,15.0,11.0,4.0,fraud_Hintz-Bruen,misc_net,M,5273 Joseph Isle Suite 518,Independence,MA,41254,Statistician,1
4.381058,33.859478,-90.49055,7.5899014,33.472137,-91.081436,63.0,2.0,7.0,9.0,0.0,fraud_Kerluke-Abshire,grocery_pos,F,4038 Smith Avenue,South Hero,MS,72135,"Scientist, research (physical sciences)",1
4.5019684,39.715027,-89.26148,10.404764,39.337536,-89.770775,45.0,23.0,13.0,10.0,6.0,fraud_Heathcote LLC,home,F,8425 Daniel Knolls Suite 288,Webster City,IL,62262,"Geologist, wellsite",1
4.586278,39.825928,-100.484024,9.376742,40.64393,-102.63776,31.0,13.0,12.0,10.0,6.0,fraud_Zboncak LLC,kids_pets,M,589 Matthew Brooks,Ruidoso,SD,5486,Bookseller,1
4.7158937,40.64328,-83.5396,10.194388,40.29602,-83.27827,57.0,23.0,17.0,3.0,1.0,"fraud_Adams, Kovacek and Kuhlman",home,F,9599 Washington Field Suite 238,Mc Veytown,OH,7005,Waste management officer,1
4.59457,35.594635,-96.31736,8.605428,35.554256,-96.44252,55.0,14.0,4.0,3.0,1.0,fraud_Cole PLC,kids_pets,M,057 Martinez Radial,West Palm Beach,OK,76048,Soil scientist,1
4.5907316,38.19255,-107.44821,10.280516,38.62204,-107.06482,65.0,22.0,3.0,2.0,5.0,fraud_Metz-Boehm,travel,F,8829 Steele Station,Northport,UT,14141,Museum/gallery conservator,1
4.687551,39.63261,-130.00041,8.610488,39.843555,-130.26085,37.0,23.0,26.0,5.0,6.0,fraud_Goldner-Lemke,food_dining,M,50843 Vincent Mission,Alpharetta,HI,76834,Chartered loss adjuster,1
4.5029097,44.34107,-118.32386,10.830831,43.962013,-118.80669,46.0,23.0,25.0,2.0,0.0,"fraud_Bernier, Volkman and Hoeger",food_dining,F,92021 Miranda Meadows,Kenner,OR,53910,Electrical engineer,1
4.6291704,32.47382,-89.84613,6.609456,32.711628,-89.36478,78.0,23.0,26.0,11.0,2.0,fraud_Kassulke Inc,misc_pos,M,3595 Susan Island Suite 063,New Waverly,MS,82711,Phytotherapist,1
4.4240246,41.632015,-98.260056,9.565225,41.28585,-96.9455,44.0,23.0,18.0,6.0,2.0,fraud_Crona and Sons,misc_pos,F,458 Phillips Island Apt. 768,Minneapolis,SD,14425,Equality and diversity officer,1
4.4301105,42.0945,-92.22205,9.807899,41.91386,-92.35315,28.0,20.0,25.0,8.0,6.0,"fraud_Rippin, Kub and Mann",misc_net,F,33165 Larry Walks Suite 960,Clearwater,IA,55403,Health service manager,1
4.5010433,37.580433,-80.46782,10.090308,37.703552,-80.35542,77.0,7.0,22.0,3.0,6.0,fraud_Funk Group,food_dining,F,1007 Colton Forks,Chester Heights,DC,84002,Engineering geologist,1
4.4628735,38.159973,-84.65708,9.360326,38.169926,-84.133095,47.0,5.0,5.0,3.0,2.0,"fraud_Baumbach, Hodkiewicz and Walsh",home,M,96122 Steven Flat,Doe Hill,KY,67216,Training and development officer,1
4.370621,47.44004,-114.0325,4.457586,47.81945,-113.40469,42.0,5.0,15.0,6.0,5.0,"fraud_Reichel, Bradtke and Blanda",grocery_pos,F,39218 Baker Shoals,Duncan,MT,19149,Stage manager,1
4.439315,35.495846,-104.05776,8.322417,35.511963,-104.72654,78.0,15.0,7.0,11.0,3.0,fraud_Kozey-McDermott,misc_net,F,83719 Wilson Shore,Grassflat,NM,63966,Mudlogger,1
4.4752574,37.954285,-85.974304,6.582249,38.27045,-85.32291,51.0,23.0,12.0,11.0,5.0,fraud_Runolfsson and Sons,shopping_net,F,00378 Sarah Burgs Suite 106,Curlew,KY,46765,Ceramics designer,1
4.470195,37.507122,-79.57744,9.701567,37.59117,-79.49205,47.0,23.0,20.0,4.0,0.0,fraud_Romaguera and Sons,misc_net,F,899 Michele View Suite 960,Lonsdale,VA,64874,"Designer, textile",1
4.524648,34.432228,-92.27753,9.045602,34.270382,-92.986786,28.0,0.0,9.0,11.0,0.0,fraud_Wilkinson Ltd,grocery_pos,F,865 Thomas Village,Cochranton,AR,68961,Transport planner,1
4.6847024,40.015923,-109.82007,8.858093,39.62419,-110.074196,50.0,7.0,14.0,2.0,3.0,fraud_Turner LLC,food_dining,M,589 Matthew Brooks,Pewee Valley,UT,75858,"Psychologist, forensic",1
4.621533,39.85078,-83.36569,7.8869877,39.931076,-83.42058,54.0,0.0,12.0,12.0,5.0,fraud_Koepp-Witting,grocery_net,F,324 Donna Ridge Suite 651,Apison,OH,95688,Special educational needs teacher,1
4.585255,45.286385,-74.922775,7.8650713,45.503613,-75.31387,59.0,17.0,21.0,11.0,3.0,"fraud_Schuppe, Nolan and Hoeger",shopping_net,M,8425 Daniel Knolls Suite 288,Elkhart,VT,15829,Research scientist (physical sciences),1
4.4567666,44.201405,-108.35659,9.90257,44.290123,-107.90857,77.0,2.0,25.0,8.0,1.0,"fraud_Towne, Walker and Borer",home,M,1049 John Ports Suite 057,La Grande,WY,39840,Community arts worker,1
4.4419813,40.54367,-110.23611,5.206422,40.439774,-109.192986,18.0,3.0,26.0,11.0,3.0,fraud_Smith-Stokes,kids_pets,M,06959 Stephen Branch Suite 246,Waukau,UT,40077,Osteopath,1
4.595267,31.971224,-91.4672,10.604278,32.024868,-92.23389,66.0,23.0,21.0,2.0,4.0,fraud_Pouros-Haag,grocery_pos,F,702 Tabitha Drive,Mound City,LA,95537,Press photographer,1
4.505435,45.54203,-94.667366,7.4934793,46.11292,-95.318855,43.0,12.0,11.0,10.0,6.0,fraud_Kuphal-Toy,shopping_pos,M,1626 Susan Course,Brainard,MN,44233,Operational researcher,1
4.5889783,27.953064,-81.27111,12.472337,27.715143,-81.69279,70.0,23.0,20.0,4.0,0.0,"fraud_Schultz, Simonis and Little",shopping_pos,F,0900 Beverly Landing,Farmington,FL,62023,Information officer,1
4.689987,48.36261,-113.60568,5.8017406,48.53571,-113.85525,68.0,23.0,24.0,10.0,5.0,fraud_Auer LLC,home,F,43039 Riley Greens Suite 393,Harrodsburg,MT,47515,Land/geomatics surveyor,1
4.584112,40.15457,-96.33612,9.434192,40.022343,-96.39894,52.0,22.0,11.0,2.0,0.0,fraud_Schmitt Ltd,entertainment,F,7683 Natasha Way Apt. 945,Saint Bonaventure,NE,3818,Commissioning editor,1
4.3973336,36.076584,-97.06889,9.878139,35.96028,-97.34046,68.0,14.0,24.0,3.0,1.0,fraud_Runolfsson and Sons,health_fitness,M,748 Bryan Fields Suite 935,Owensville,OK,76048,Special effects artist,1
4.5854683,39.780243,-85.629005,7.6626554,39.615932,-85.402626,56.0,22.0,10.0,8.0,0.0,fraud_Hammes-Beatty,kids_pets,M,32941 Krystal Mill Apt. 552,Clune,IN,45106,Chiropodist,1
4.4288635,37.175743,-78.84001,7.470381,37.49161,-78.04731,74.0,23.0,10.0,9.0,3.0,fraud_Wiza LLC,misc_net,M,737 Thomas Wall Apt. 502,North Judson,VA,5733,"Engineer, civil (consulting)",1
4.712018,41.23079,-83.537384,9.849565,41.22843,-83.57809,25.0,23.0,13.0,3.0,4.0,fraud_Murray-Smitham,entertainment,F,3316 Cindy Land,Reynolds,OH,92101,Telecommunications researcher,1
4.6995654,34.05138,-87.891495,9.778738,33.985474,-87.896904,36.0,22.0,26.0,2.0,1.0,fraud_Wilkinson PLC,home,M,152 James Centers Apt. 768,Lexington,AL,8014,Freight forwarder,1
4.4179807,48.679836,-120.51765,4.8618293,50.25422,-121.04978,84.0,23.0,27.0,4.0,1.0,fraud_Hilpert-Conroy,misc_pos,M,9455 Kathleen Brook Apt. 651,Ash Flat,OR,15920,Sports development officer,1
4.6020603,41.3747,-78.97616,11.06015,41.95965,-78.62225,50.0,7.0,22.0,9.0,0.0,fraud_Goyette Inc,entertainment,F,06393 Nancy Parkways Suite 855,Vacaville,PA,46290,Air traffic controller,1
4.3731093,31.345144,-102.7694,10.077172,31.230375,-101.902596,34.0,22.0,19.0,7.0,6.0,fraud_Johns Inc,home,F,70147 Amanda Fields,Ehrhardt,NV,22311,Energy engineer,1
4.6511264,35.78059,-81.01383,6.313394,35.594376,-80.97143,70.0,1.0,19.0,7.0,0.0,fraud_Goyette Inc,shopping_net,F,622 Williams Trafficway,Saint Bonaventure,NC,67635,Economist,1
4.6083007,38.752098,-89.10381,5.892512,38.84013,-88.80266,55.0,18.0,12.0,8.0,0.0,fraud_Monahan-Morar,grocery_net,F,539 Underwood Divide,Desdemona,IL,94971,Company secretary,1
4.5942187,45.880753,-120.84296,12.655338,46.14827,-121.3326,53.0,21.0,6.0,4.0,6.0,fraud_Prosacco LLC,grocery_net,F,6574 William Hill Apt. 375,Omaha,OR,32725,"Editor, film/video",1
4.399178,32.0292,-82.1677,9.949793,31.417912,-81.32303,73.0,22.0,18.0,3.0,5.0,fraud_Koss and Sons,personal_care,M,557 Lynn Garden Suite 907,Laramie,GA,29032,Interpreter,1
4.4155684,38.418087,-106.56095,8.096415,38.162556,-106.82454,43.0,2.0,25.0,5.0,0.0,fraud_Lubowitz-Walter,home,F,400 Zuniga Pine,Guthrie,CO,31547,"Therapist, art",1
4.3694606,46.552765,-119.49385,8.84874,46.531494,-119.622086,78.0,2.0,21.0,10.0,3.0,fraud_Keeling-Crist,home,F,41851 Victor Drives Suite 219,Oak Hill,OR,36507,"Librarian, academic",1
4.3822155,35.85388,-112.004875,9.1948595,35.94676,-111.392876,37.0,23.0,21.0,4.0,0.0,fraud_Collier Inc,personal_care,F,597 Jenny Ford Apt. 543,Great Mills,NV,99747,Investment analyst,1
4.640978,40.06158,-89.66578,10.508752,39.685917,-89.75807,56.0,13.0,23.0,3.0,1.0,"fraud_Adams, Kovacek and Kuhlman",entertainment,F,144 Yu Locks Apt. 754,Hurricane,IL,33470,Industrial buyer,1
4.5077753,33.30179,-90.81146,5.3138165,33.169582,-90.61916,73.0,23.0,3.0,5.0,5.0,fraud_Erdman-Schaden,shopping_pos,F,31493 Garcia Summit,Bridgeport,MS,63336,"Librarian, academic",1
4.6406636,43.052338,-75.89239,6.102805,43.271843,-76.13027,46.0,4.0,12.0,9.0,3.0,fraud_Champlin-Casper,misc_pos,F,864 Reynolds Plains,Kingsport,NY,86329,Chartered public finance accountant,1
4.4223213,37.847042,-76.869225,7.7853928,37.971153,-76.92381,24.0,1.0,23.0,4.0,3.0,fraud_Rodriguez Group,personal_care,M,00315 Ashley Valleys,Schaefferstown,VA,6024,"Editor, magazine features",1
4.672773,39.53888,-97.16615,9.799439,39.54943,-96.914215,59.0,22.0,11.0,4.0,0.0,fraud_Breitenberg LLC,grocery_pos,F,265 Christian Summit Suite 231,Wauchula,KS,89084,Water engineer,1
4.619774,40.299618,-82.081116,7.9739523,40.09809,-81.901024,65.0,22.0,6.0,9.0,5.0,fraud_Kerluke-Abshire,misc_pos,F,537 Walker Freeway,Powell,OH,3774,Maintenance engineer,1
4.5893826,33.90634,-91.10318,11.67096,34.036293,-90.68043,68.0,12.0,29.0,8.0,5.0,fraud_McDermott-Weimann,personal_care,M,622 Robert Summit,Santa Monica,AR,34120,Firefighter,1
4.514701,41.428814,-97.49339,8.147865,41.397655,-97.46509,47.0,2.0,17.0,4.0,2.0,fraud_Padberg-Rogahn,shopping_pos,F,1198 Robert Stravenue Apt. 479,Valdosta,NE,12455,Clothing/textile technologist,1
